,position,token,information_gain,total_ocurences,total_flaky_occurences,total_nonflaky_occurences
1197,1197,crc,0.0012976099211937952,10,3,7
1198,1198,02,0.001297609190763134,8,6,2
1199,1199,succeed,0.0012969422688428548,19,14,5
1200,1200,\%s,0.0012968438827528372,8,3,5
1201,1201,stat,0.0012838327154539543,21,7,14
1202,1202,other,0.001283427918573183,42,16,26
1203,1203,multi,0.0012812697702436716,21,9,12
1204,1204,generate,0.001279216838945661,44,21,23
1205,1205,f1,0.00127527831332432,20,14,6
1206,1206,working,0.0012742029559317507,14,10,4
1207,1207,scheduler,0.0012729246986628844,14,5,9
1208,1208,assertthat,0.001271299702816725,185,75,110
1209,1209,override,0.001270282349834246,12,2,10
1210,1210,sets,0.0012664503236946185,12,7,5
1211,1211,/foo/bar,0.0012638099265181147,9,1,8
1212,1212,hostname,0.0012618137540140175,12,7,5
1213,1213,&,0.0012545326361382636,16,5,11
1214,1214,threads,0.0012535319533190968,34,14,20
1215,1215,testing,0.001251188327248312,118,68,50
1216,1216,strings,0.0012447802185897071,28,16,12
1217,1217,g,0.001243488670597222,24,8,16
1218,1218,second,0.0012427858806374537,55,23,32
1219,1219,specified,0.001239640103289326,24,11,13
1220,1220,proxy_,0.0012375989518871502,21,8,13
1221,1221,page,0.0012375932166880012,11,8,3
1222,1222,counters,0.0012375920745715998,9,7,2
1223,1223,ticket,0.0012375909340900564,7,1,6
1224,1224,class_keyword,0.0012375897952383221,5,0,5
1225,1225,requires_keyword,0.0012375897952383221,5,5,0
1226,1226,\%d,0.0012375897952383221,5,0,5
1227,1227,317,0.0012375897952383213,5,5,0
1228,1228,<chmod,0.0012375897952383213,5,5,0
1229,1229,action-actual-time=\,0.0012375897952383213,5,5,0
1230,1230,har,0.0012375897952383213,5,0,5
1231,1231,permissions=\,0.0012375897952383213,5,5,0
1232,1232,xxx,0.0012375897952383213,5,0,5
1233,1233,xxxx,0.0012375897952383213,5,0,5
1234,1234,function,0.0012365717096630342,11,7,4
1235,1235,window,0.0012365712985015946,9,6,3
1236,1236,104,0.001236570477942363,5,1,4
1237,1237,mail,0.001236570477942363,5,1,4
1238,1238,rolling,0.0012360608651090415,7,3,4
1239,1239,ioexception,0.0012314046083367492,23,7,16
1240,1240,my,0.0012296155342765868,40,20,20
1241,1241,messages,0.0012283256117384686,13,2,11
1242,1242,min,0.0012273102928127065,25,9,16
1243,1243,match,0.0012256217947224412,36,14,22
1244,1244,geturi,0.0012240686413599287,30,22,8
1245,1245,counter,0.001223974435675802,32,18,14
1246,1246,added,0.0012127241846606272,23,6,17
1247,1247,expired,0.001210568099197549,14,3,11
1248,1248,under,0.0012075582010691983,21,6,15
1249,1249,calls,0.001206525571033722,19,7,12
1250,1250,created,0.0012052797166526704,55,35,20
1251,1251,format,0.0012019437863047392,97,42,55
1252,1252,cleanup,0.001194791729737089,40,25,15
1253,1253,char,0.0011842176953752188,54,33,21
1254,1254,bb,0.0011828128608526783,12,8,4
1255,1255,rename,0.0011817909883514565,20,10,10
1256,1256,n,0.0011809807594684377,29,15,14
1257,1257,types,0.0011713257214398323,20,7,13
1258,1258,+,0.001169853959977216,30,19,11
1259,1259,html,0.0011662123766357146,16,4,12
1260,1260,will,0.0011617557602408854,85,52,33
1261,1261,at,0.0011585323688147846,72,31,41
1262,1262,sure,0.0011523115311092387,76,40,36
1263,1263,query,0.0011443332138486922,32,16,16
1264,1264,text,0.0011440234773820684,37,18,19
1265,1265,net,0.0011426186648994842,32,9,23
1266,1266,netutils,0.0011426186648994842,32,9,23
1267,1267,like,0.0011381562378885,15,10,5
1268,1268,non,0.0011334490932443323,38,17,21
1269,1269,users,0.00112731301169652,26,10,16
1270,1270,4,0.0011248565822479153,89,41,48
1271,1271,setint,0.0011239370731092324,66,43,23
1272,1272,while_keyword,0.0011185219318080196,78,41,37
1273,1273,go,0.0011165025470282405,17,5,12
1274,1274,file_,0.0011150420008747618,33,21,12
1275,1275,timed,0.001114877620609963,11,6,5
1276,1276,starting,0.0011139432802560675,17,10,7
1277,1277,there,0.001113733445008003,40,26,14
1278,1278,force,0.0011134314274287788,17,9,8
1279,1279,p2,0.0011053160763480896,17,4,13
1280,1280,absolute,0.0010983909050268715,34,13,21
1281,1281,directories,0.0010895497966046707,22,12,10
1282,1282,b\,0.0010875952013794888,14,10,4
1283,1283,exceptions,0.001086316211584192,12,4,8
1284,1284,gzip,0.0010863154801073124,10,3,7
1285,1285,runtime,0.0010855501736675931,16,9,7
1286,1286,cancel,0.001085549990275124,14,6,8
1287,1287,snapshot,0.0010855496242735616,10,4,6
1288,1288,cached,0.0010818879633792268,14,10,4
1289,1289,reset,0.0010798834062796555,95,53,42
1290,1290,period,0.0010752256200840058,31,13,18
1291,1291,ls,0.0010749521485201282,38,17,21
1292,1292,cause,0.0010596149077625136,46,17,29
1293,1293,ldap,0.0010509831795377932,7,1,6
1294,1294,closest,0.0010494531105567782,7,4,3
1295,1295,gc,0.0010494531105567782,7,3,4
1296,1296,resolve,0.001048479010839121,39,19,20
1297,1297,incorrect,0.0010465108125917422,21,11,10
1298,1298,localhost,0.0010453150689824315,72,36,36
1299,1299,group1,0.0010381770868865617,13,3,10
1300,1300,host1,0.00103664372703436,13,4,9
1301,1301,ignored,0.00103664372703436,13,4,9
1302,1302,each,0.0010295311068480653,22,13,9
1303,1303,expecting,0.0010252768574151132,9,6,3
1304,1304,good,0.0010247772766379367,24,11,13
1305,1305,/bar,0.001020591537601259,11,3,8
1306,1306,getcurrentuser,0.0010194216813326643,30,9,21
1307,1307,offset,0.0010188925486834637,15,9,6
1308,1308,make,0.0010167070609201447,148,70,78
1309,1309,testdir,0.0010165932834079053,30,10,20
1310,1310,do_keyword,0.0010145047869423826,8,6,2
1311,1311,required,0.0010087155153952528,13,7,6
1312,1312,methods,0.0009898232354760318,22,9,13
1313,1313,health,0.0009898188308388226,10,3,7
1314,1314,trash,0.0009898173710214432,6,1,5
1315,1315,minute\,0.0009898166426772258,4,4,0
1316,1316,/b,0.000989816642677225,4,4,0
1317,1317,articles,0.000989816642677225,4,4,0
1318,1318,eek,0.000989816642677225,4,0,4
1319,1319,month=12,0.000989816642677225,4,4,0
1320,1320,token-,0.000989816642677225,4,4,0
1321,1321,extra,0.0009890533410066328,14,6,8
1322,1322,umask,0.000989052610050726,6,2,4
1323,1323,{\,0.0009887976898144725,12,6,6
1324,1324,correctly,0.0009847196245620113,22,8,14
1325,1325,127,0.0009845403604528445,15,6,9
1326,1326,ext,0.0009840288746770006,15,7,8
1327,1327,11,0.000980751450419183,10,2,8
1328,1328,g1,0.000980751450419183,10,2,8
1329,1329,200,0.0009722034330784217,16,4,12
1330,1330,here,0.0009704712255222993,21,15,6
1331,1331,port,0.0009687822791151152,91,37,54
1332,1332,use,0.000964395653358621,46,21,25
1333,1333,y,0.0009624941895918712,14,3,11
1334,1334,logger,0.0009607112440122509,22,8,14
1335,1335,matches,0.0009592680519008548,20,6,14
1336,1336,getclass,0.0009566723450409979,28,8,20
1337,1337,item,0.0009560278096381039,17,5,12
1338,1338,range,0.0009464332745004514,28,18,10
1339,1339,interrupt,0.00093299405853147,28,14,14
1340,1340,double_keyword,0.0009297998437350855,7,1,6
1341,1341,50,0.0009287802081466229,9,3,6
1342,1342,closed,0.0009258396511822075,19,11,8
1343,1343,8,0.0009096837640570933,18,5,13
1344,1344,configure,0.0008965733777396801,30,21,9
1345,1345,getlocal,0.000889601189483568,30,9,21
1346,1346,also,0.0008706891333033233,14,3,11
1347,1347,r,0.0008686480743179629,44,24,20
1348,1348,default_keyword,0.000862845401623024,9,4,5
1349,1349,control,0.0008566304404995185,16,11,5
1350,1350,into,0.0008516173772261668,18,6,12
1351,1351,20,0.0008510170631082755,22,9,13
1352,1352,they,0.0008494469406945884,15,4,11
1353,1353,remote,0.0008419046711004947,52,24,28
1354,1354,dt,0.0008333066208165213,13,4,9
1355,1355,bla,0.0008333054770645392,11,8,3
1356,1356,excludes,0.0008317732167892108,11,5,6
1357,1357,does,0.0008298550524192525,53,22,31
1358,1358,//localhost,0.00082446780444137,22,15,7
1359,1359,fields,0.0008234463641206666,22,8,14
1360,1360,apache,0.0008197347538292776,35,22,13
1361,1361,sys,0.0008181942704231625,38,23,15
1362,1362,updated,0.0008139832392408666,13,8,5
1363,1363,modification,0.0008024455864543709,14,8,6
1364,1364,slow,0.0008024448554984627,6,2,4
1365,1365,skip,0.0008006980867061309,30,16,14
1366,1366,find,0.0007981115810682914,40,19,21
1367,1367,save,0.0007979330188325959,17,7,10
1368,1368,assertnull,0.0007941642852646591,125,74,51
1369,1369,did,0.0007902973004380656,36,18,18
1370,1370,lookup,0.0007901561952008617,24,9,15
1371,1371,disabled,0.0007881032585720571,20,9,11
1372,1372,uuid,0.0007798057615724351,16,11,5
1373,1373,filename,0.0007757329914345229,35,18,17
1374,1374,ensure,0.0007741286437007878,52,23,29
1375,1375,createremoteuser,0.0007707409745496274,29,9,20
1376,1376,getuser,0.0007707409745496274,29,20,9
1377,1377,expiration,0.0007674149091067804,12,5,7
1378,1378,/a,0.0007674147262377272,10,6,4
1379,1379,redirect,0.000752093541979461,26,13,13
1380,1380,didn\,0.000752013239713939,22,9,13
1381,1381,rw,0.0007505243768347186,16,4,12
1382,1382,than,0.0007469161317869418,47,23,24
1383,1383,eq,0.0007436018678396604,92,46,46
1384,1384,text/plain,0.000743193229664364,9,2,7
1385,1385,priority,0.0007421720430214494,7,2,5
1386,1386,91,0.0007421712236347798,3,0,3
1387,1387,day\,0.0007421712236347798,3,3,0
1388,1388,pipes,0.0007421712236347798,3,3,0
1389,1389,q=0,0.0007421712236347798,3,0,3
1390,1390,uber,0.0007421712236347798,3,3,0
1391,1391,{},0.0007416621115054383,11,6,5
1392,1392,overwrite,0.0007416619746478002,5,3,2
1393,1393,hook,0.0007416619291584657,3,1,2
1394,1394,u,0.0007384674530960932,39,19,20
1395,1395,existing,0.0007240162352630647,27,10,17
1396,1396,register,0.0007206133290513072,54,25,29
1397,1397,group_,0.0007081707647541703,23,9,14
1398,1398,///,0.0007081638775656841,11,3,8
1399,1399,expire,0.0007067173592267672,18,7,11
1400,1400,adding,0.0006777699530312051,11,8,3
1401,1401,wrong,0.0006769335215612354,28,11,17
1402,1402,out,0.0006759898915457692,202,98,104
1403,1403,right,0.0006700210353993334,14,4,10
1404,1404,properly,0.0006687420456040387,12,8,4
1405,1405,doas,0.0006683118142484187,31,12,19
1406,1406,utf8,0.0006677201731028109,20,10,10
1407,1407,too,0.0006526542740342527,30,15,15
1408,1408,email,0.0006520613483105863,9,3,6
1409,1409,another,0.0006459936067958424,37,16,21
1410,1410,level,0.0006451658401912279,59,25,34
1411,1411,memory,0.0006417187758827915,15,6,9
1412,1412,isempty,0.0006348306104633286,35,12,23
1413,1413,unchecked,0.0006348306104633286,35,12,23
1414,1414,using,0.000616532385619028,36,19,17
1415,1415,disk,0.000615837465900544,10,4,6
1416,1416,sb,0.00060886756666567,15,11,4
1417,1417,failover,0.0006026916970122611,27,12,15
1418,1418,were,0.00060268962342723,17,7,10
1419,1419,null_keyword,0.0006002631707841721,21,9,12
1420,1420,filesystem,0.000595656557984642,76,38,38
1421,1421,day,0.0005919173666769553,12,8,4
1422,1422,per,0.0005885784484014928,33,20,13
1423,1423,instead,0.0005845099501910105,10,5,5
1424,1424,m,0.0005845099501910105,36,18,18
1425,1425,paths,0.0005825059382983961,23,11,12
1426,1426,unexpected,0.0005798065556624917,37,23,14
1427,1427,/foo,0.0005797962357736216,23,10,13
1428,1428,used,0.0005672373108994554,30,13,17
1429,1429,removed,0.0005668871136259618,20,10,10
1430,1430,cannot,0.0005662088076423943,14,7,7
1431,1431,both,0.000561140583342628,34,17,17
1432,1432,getfilestatus,0.0005588296904703253,48,27,21
1433,1433,which,0.0005588120254024272,27,13,14
1434,1434,configured,0.0005550544027033547,13,6,7
1435,1435,loader,0.0005504135965450152,16,9,7
1436,1436,finish,0.0005497783114425487,33,17,16
1437,1437,successfully,0.0005465445308828615,16,6,10
1438,1438,assert_keyword,0.0005303675791153237,7,4,3
1439,1439,short,0.0005281245779356512,34,15,19
1440,1440,getvalue,0.0005267379597776456,90,37,53
1441,1441,ioe,0.0005237296079376951,25,15,10
1442,1442,=>,0.0005205342048270152,9,3,6
1443,1443,len,0.000516781926467003,42,21,21
1444,1444,checker,0.0005161520766634835,20,12,8
1445,1445,few,0.0005148273779881953,11,7,4
1446,1446,1234,0.0005143166247378352,11,5,6
1447,1447,root_,0.0005115817834941243,29,10,19
1448,1448,fc,0.0005106957458277297,13,6,7
1449,1449,collections,0.0005083412811051034,36,23,13
1450,1450,conn,0.0005066071392027909,105,52,53
1451,1451,see,0.0005038523451505027,21,10,11
1452,1452,private_keyword,0.0005022184009577258,27,13,14
1453,1453,test1,0.0004946548631498422,18,8,10
1454,1454,google,0.0004946537651434896,6,2,4
1455,1455,static_keyword,0.0004946534012324772,2,0,2
1456,1456,${hadoop,0.0004946534012324772,2,2,0
1457,1457,<sla,0.0004946534012324772,2,2,0
1458,1458,eaaaa//9,0.0004946534012324772,2,2,0
1459,1459,h\,0.0004946534012324772,2,2,0
1460,1460,kbaaaap//,0.0004946534012324772,2,2,0
1461,1461,qaaad//0o,0.0004946534012324772,2,2,0
1462,1462,sean,0.0004946534012324772,2,0,2
1463,1463,sg,0.0004946534012324772,2,2,0
1464,1464,errors,0.0004929525142793306,20,10,10
1465,1465,allow,0.0004911633422309239,13,9,4
1466,1466,qualified,0.0004900184773898439,20,11,9
1467,1467,seconds,0.00048241090686185206,30,12,18
1468,1468,getpath,0.0004777671797626601,65,39,26
1469,1469,shouldn\,0.00047601209184204053,14,10,4
1470,1470,iterator,0.0004711343382838703,25,10,15
1471,1471,ns,0.0004554591334785603,21,13,8
1472,1472,test_,0.0004377346207711224,78,33,45
1473,1473,this_keyword,0.00043387088429282846,5,2,3
1474,1474,parser,0.00040558659133036606,52,28,24
1475,1475,else_keyword,0.00040065828168813714,45,20,25
1476,1476,isequalto,0.0003972229361850453,46,28,18
1477,1477,above,0.000395215045022569,12,5,7
1478,1478,over,0.0003892600325454236,16,6,10
1479,1479,getproperty,0.00038916486319779536,30,19,11
1480,1480,protected_keyword,0.00037423591969821396,8,6,2
1481,1481,12,0.0003727932517096676,18,7,11
1482,1482,able,0.000372791783504277,14,9,5
1483,1483,again,0.00036844729560519575,41,21,20
1484,1484,float_keyword,0.0003684465110972788,7,4,3
1485,1485,test_root_dir,0.00035736118915287787,25,9,16
1486,1486,its,0.00034775553252794486,24,13,11
1487,1487,receive,0.0003448694223649562,40,21,19
1488,1488,concurrent,0.0003334161539360115,13,7,6
1489,1489,getdata,0.0003304845761531866,27,17,10
1490,1490,utf-8,0.00031835043852443184,21,10,11
1491,1491,setproperty,0.0003144568478630136,47,28,19
1492,1492,synchronized_keyword,0.000308045828505158,4,1,3
1493,1493,just,0.000298897191312735,15,9,6
1494,1494,it\,0.0002944700840028418,12,4,8
1495,1495,doesn\,0.0002924712527836914,17,10,7
1496,1496,none,0.00028335987188040724,12,5,7
1497,1497,containskey,0.00026994869151507686,33,20,13
1498,1498,9,0.00026705335814052305,14,7,7
1499,1499,l,0.0002609296503547744,18,9,9
1500,1500,don\,0.00025769469707133483,18,9,9
1501,1501,getabsolutepath,0.0002514503132875351,26,10,16
1502,1502,incr,0.00024726340404492095,17,9,8
1503,1503,byte_keyword,0.00024726308425122943,3,1,2
1504,1504,case_keyword,0.00024726303882684295,1,1,0
1505,1505,implements_keyword,0.00024726303882684295,1,0,1
1506,1506,native_keyword,0.00024726303882684295,1,0,1
1507,1507,volatile_keyword,0.00024726303882684295,1,0,1
1508,1508,${env,0.00024726303882684295,1,0,1
1509,1509,${wf,0.00024726303882684295,1,1,0
1510,1510,/log/debug-old-2010-08-10,0.00024726303882684295,1,0,1
1511,1511,hour\,0.00024726303882684295,1,1,0
1512,1512,justo,0.00024726303882684295,1,0,1
1513,1513,owen,0.00024726303882684295,1,0,1
1514,1514,getinputstream,0.00023532005528928424,63,36,27
1515,1515,assertfalse,0.00021721074775346572,337,159,178
1516,1516,let,0.0002093744274383109,14,5,9
1517,1517,getting,0.00020703711172485179,15,9,6
1518,1518,stringutils,0.00019812472067608916,45,26,19
1519,1519,still,0.00019142705721882092,34,19,15
1520,1520,false_keyword,0.00018686249270244946,4,1,3
1521,1521,through,0.00018234960109900136,11,4,7
1522,1522,filesys,0.00018112905209113558,25,15,10
1523,1523,countdown,0.0001560985449311561,29,17,12
1524,1524,already,0.00011063824328897982,26,14,12
1525,1525,touri,0.00010552199336969631,43,24,19
1526,1526,addheader,0.00010088545215230366,45,25,20
1527,1527,binary,9.224014636520332e-05,19,8,11
1528,1528,many,9.03674916329809e-05,22,10,12
1529,1529,yet,8.539656203099613e-05,19,11,8
1530,1530,getcause,8.0446475418057e-05,36,16,20
1531,1531,sink1,6.065542074230575e-05,7,4,3
1532,1532,sink2,6.065542074230575e-05,7,4,3
1533,1533,true_keyword,6.065537518830074e-05,5,2,3
1534,1534,setconf,5.595763691416261e-05,52,24,28
1535,1535,getname,4.206474821320805e-05,162,84,78
1536,1536,setlong,3.975852743977326e-05,41,19,22
1537,1537,gettype,2.5752459153011165e-05,28,15,13
1538,1538,val,2.4727494011469314e-05,32,16,16
1539,1539,//www,1.1960536528096352e-05,15,8,7
1540,1540,100,1.055925620901954e-05,17,9,8
1541,1541,abstract_keyword,0.0,0,0,0
1542,1542,break_keyword,0.0,0,0,0
1543,1543,char_keyword,0.0,2,1,1
1544,1544,continue_keyword,0.0,0,0,0
1545,1545,enum_keyword,0.0,0,0,0
1546,1546,exports_keyword,0.0,0,0,0
1547,1547,import_keyword,0.0,0,0,0
1548,1548,interface_keyword,0.0,0,0,0
1549,1549,modules_keyword,0.0,2,1,1
1550,1550,package_keyword,0.0,0,0,0
1551,1551,strictfp_keyword,0.0,0,0,0
1552,1552,super_keyword,0.0,0,0,0
1553,1553,switch_keyword,0.0,0,0,0
1554,1554,transient_keyword,0.0,0,0,0
1555,1555,const_keyword,0.0,0,0,0
1556,1556,goto_keyword,0.0,0,0,0
1557,1557,getcode,0.0,30,15,15
