,position,token,information_gain,total_ocurences,total_flaky_occurences,total_nonflaky_occurences
1383,1383,testclosereason,0.0,1,1,0
1384,1384,testcreate,0.0,1,1,0
1385,1385,testcreatesubcontext,0.0,1,1,0
1386,1386,testcreatewithtwo,0.0,1,1,0
1387,1387,testdelete,0.0,3,3,0
1388,1388,testdemoprotocol,0.0,1,1,0
1389,1389,testdiscoverylistener,0.0,1,1,0
1390,1390,testdubbomultithreadinvoke,0.0,1,1,0
1391,1391,testerclass,0.0,1,1,0
1392,1392,testerrorhandling,0.0,1,1,0
1393,1393,testexecutorservicesgetclosed,0.0,1,1,0
1394,1394,testfireallevent,0.0,1,1,0
1395,1395,testfireobjectevent,0.0,1,1,0
1396,1396,testflowdropstosamesink,0.0,1,1,0
1397,1397,testhandshakerejectiontestcase13,0.0,1,1,0
1398,1398,testhandshakerejectiontestcase14,0.0,1,1,0
1399,1399,testheartbeat,0.0,1,1,0
1400,1400,testhttpcode,0.0,1,1,0
1401,1401,testinitialfactory,0.0,1,1,0
1402,1402,testissue,0.0,2,2,0
1403,1403,testjavacontext,0.0,1,1,0
1404,1404,testldapuserimport,0.0,1,1,0
1405,1405,testlist,0.0,2,2,0
1406,1406,testlistbindings,0.0,2,2,0
1407,1407,testlistnamenotfound,0.0,1,1,0
1408,1408,testlookupbinding,0.0,1,1,0
1409,1409,testlookupemptyname,0.0,1,1,0
1410,1410,testlookupreference,0.0,1,1,0
1411,1411,testlookupwithcontinuation,0.0,1,1,0
1412,1412,testlookupwitresolveresult,0.0,1,1,0
1413,1413,testmessageorderingwhenconsumingnewapi,0.0,1,1,0
1414,1414,testmethodstickynocheck,0.0,1,1,0
1415,1415,testmultipleexceptions,0.0,1,1,0
1416,1416,testmwdailydumpfileprocessing,0.0,1,1,0
1417,1417,testmwmostrecentfulldumpfileprocessing,0.0,1,1,0
1418,1418,testmwrecentcurrentdumpfileprocessing,0.0,1,1,0
1419,1419,testnonserializedparameter,0.0,1,1,0
1420,1420,testnotifyoverride_notmatch,0.0,1,1,0
1421,1421,testonlyexternalcontextallowscache,0.0,1,1,0
1422,1422,testparseday,0.0,1,1,0
1423,1423,testperformance,0.0,1,1,0
1424,1424,testprocessaction_ok,0.0,2,2,0
1425,1425,testprotocolrejection,0.0,9,9,0
1426,1426,testpushpoll,0.0,1,1,0
1427,1427,testrebind,0.0,2,2,0
1428,1428,testrebindreferenceable,0.0,1,1,0
1429,1429,testreconnection,0.0,1,1,0
1430,1430,testregistry,0.0,2,2,0
1431,1431,testrejectionseap6,0.0,1,1,0
1432,1432,testrender_ok,0.0,2,2,0
1433,1433,testresult,0.0,1,1,0
1434,1434,testreturnnonserialized,0.0,1,1,0
1435,1435,tests,0.0,2,2,0
1436,1436,testsameregistryasglobalandproject,0.0,1,1,0
1437,1437,testsave,0.0,1,1,0
1438,1438,testsequencelistenerwithincorrectorder,0.0,1,1,0
1439,1439,teststicky,0.0,2,2,0
1440,1440,teststicky1,0.0,1,1,0
1441,1441,teststickynocheck,0.0,1,1,0
1442,1442,testtag,0.0,1,1,0
1443,1443,testtransformer,0.0,2,2,0
1444,1444,testtrigger,0.0,1,1,0
1445,1445,testvalue,0.0,2,2,0
1446,1446,testwarnlongprocessingexecution,0.0,1,1,0
1447,1447,text,0.0,3,3,0
1448,1448,text/plain,0.0,1,1,0
1449,1449,textparseexception,0.0,1,1,0
1450,1450,than,0.0,1,1,0
1451,1451,that,0.0,6,6,0
1452,1452,then,0.0,1,1,0
1453,1453,thenreturn,0.0,4,4,0
1454,1454,these,0.0,2,2,0
1455,1455,this,0.0,4,4,0
1456,1456,thread,0.0,9,9,0
1457,1457,threadmanager,0.0,1,1,0
1458,1458,threads,0.0,2,2,0
1459,1459,throttletimewindowbatchtest1,0.0,1,1,0
1460,1460,throwable,0.0,6,6,0
1461,1461,throwableref,0.0,3,3,0
1462,1462,throwinginoncompletedeliveredtoplugin,0.0,2,2,0
1463,1463,thrown,0.0,6,6,0
1464,1464,tile,0.0,1,1,0
1465,1465,tile0,0.0,1,1,0
1466,1466,tile16,0.0,1,1,0
1467,1467,tile29,0.0,1,1,0
1468,1468,tile8,0.0,1,1,0
1469,1469,time,0.0,7,7,0
1470,1470,timebatch,0.0,1,1,0
1471,1471,timeout,0.0,6,6,0
1472,1472,timeout=100,0.0,2,2,0
1473,1473,times,0.0,6,6,0
1474,1474,timestamp,0.0,1,1,0
1475,1475,timeunit,0.0,12,12,0
1476,1476,tmrpall,0.0,1,1,0
1477,1477,tmrpallcurrent,0.0,1,1,0
1478,1478,tmrpallitems,0.0,1,1,0
1479,1479,tmrpalllexemes,0.0,1,1,0
1480,1480,tmrpallproperties,0.0,1,1,0
1481,1481,to,0.0,23,23,0
1482,1482,tojsonbytes,0.0,1,1,0
1483,1483,tojsonstring,0.0,6,6,0
1484,1484,tolist,0.0,1,1,0
1485,1485,took,0.0,1,1,0
1486,1486,toolkit,0.0,1,1,0
1487,1487,top,0.0,1,1,0
1488,1488,toserial,0.0,1,1,0
1489,1489,transporter=netty3,0.0,1,1,0
1490,1490,tris,0.0,1,1,0
1491,1491,true,0.0,5,5,0
1492,1492,trustallcerts,0.0,1,1,0
1493,1493,trustallhosts,0.0,2,2,0
1494,1494,try,0.0,2,2,0
1495,1495,ts,0.0,2,2,0
1496,1496,tw,0.0,1,1,0
1497,1497,twice,0.0,1,1,0
1498,1498,type,0.0,7,7,0
1499,1499,u,0.0,1,1,0
1500,1500,unbind,0.0,2,2,0
1501,1501,unchecked,0.0,7,7,0
1502,1502,undeployed,0.0,2,2,0
1503,1503,undeployleftoverjobs,0.0,1,1,0
1504,1504,unencoded,0.0,3,3,0
1505,1505,unexport,0.0,5,5,0
1506,1506,unfragmentednmeamessage,0.0,1,1,0
1507,1507,unit,0.0,1,1,0
1508,1508,unpacker,0.0,1,1,0
1509,1509,unpacking,0.0,1,1,0
1510,1510,up,0.0,4,4,0
1511,1511,uriutils,0.0,2,2,0
1512,1512,urls,0.0,2,2,0
1513,1513,us,0.0,10,10,0
1514,1514,use,0.0,2,2,0
1515,1515,used,0.0,4,4,0
1516,1516,user,0.0,24,24,0
1517,1517,usercount,0.0,1,1,0
1518,1518,userdetailsservice,0.0,2,2,0
1519,1519,username,0.0,2,2,0
1520,1520,userrepository,0.0,1,1,0
1521,1521,users,0.0,3,3,0
1522,1522,utf-8,0.0,1,1,0
1523,1523,util,0.0,3,3,0
1524,1524,v1,0.0,1,1,0
1525,1525,v2,0.0,2,2,0
1526,1526,v3,0.0,1,1,0
1527,1527,v4,0.0,1,1,0
1528,1528,v5,0.0,1,1,0
1529,1529,v6,0.0,1,1,0
1530,1530,validate,0.0,1,1,0
1531,1531,validateexception,0.0,1,1,0
1532,1532,validation,0.0,1,1,0
1533,1533,validator,0.0,1,1,0
1534,1534,validatorbuilder,0.0,1,1,0
1535,1535,value,0.0,20,20,0
1536,1536,value1,0.0,5,5,0
1537,1537,value2,0.0,4,4,0
1538,1538,valueof,0.0,15,15,0
1539,1539,values,0.0,2,2,0
1540,1540,var,0.0,2,2,0
1541,1541,verify,0.0,13,13,0
1542,1542,version,0.0,3,3,0
1543,1543,version=1,0.0,2,2,0
1544,1544,verts,0.0,1,1,0
1545,1545,vertx,0.0,7,7,0
1546,1546,view,0.0,2,2,0
1547,1547,viewnamespace,0.0,4,4,0
1548,1548,vo,0.0,1,1,0
1549,1549,volume,0.0,1,1,0
1550,1550,wait,0.0,4,4,0
1551,1551,waituntilready,0.0,1,1,0
1552,1552,warnevents,0.0,1,1,0
1553,1553,warning_threshold_time_ms,0.0,1,1,0
1554,1554,was,0.0,2,2,0
1555,1555,we,0.0,3,3,0
1556,1556,webclient,0.0,2,2,0
1557,1557,websocket,0.0,1,1,0
1558,1558,websocket0,0.0,1,1,0
1559,1559,websocket1,0.0,1,1,0
1560,1560,well,0.0,1,1,0
1561,1561,when,0.0,6,6,0
1562,1562,where,0.0,3,3,0
1563,1563,which,0.0,4,4,0
1564,1564,while,0.0,2,2,0
1565,1565,wikidata,0.0,1,1,0
1566,1566,wikidatawiki,0.0,3,3,0
1567,1567,will,0.0,6,6,0
1568,1568,willreturn,0.0,2,2,0
1569,1569,windowstate,0.0,4,4,0
1570,1570,withaddress,0.0,1,1,0
1571,1571,withassignee,0.0,5,5,0
1572,1572,withcacheclusterid,0.0,1,1,0
1573,1573,withcacheclusters,0.0,1,1,0
1574,1574,withcacheclusterstatus,0.0,1,1,0
1575,1575,withconfigurationendpoint,0.0,1,1,0
1576,1576,withengine,0.0,1,1,0
1577,1577,withgroup,0.0,5,5,0
1578,1578,withheader,0.0,1,1,0
1579,1579,within,0.0,2,2,0
1580,1580,withname,0.0,11,11,0
1581,1581,withport,0.0,1,1,0
1582,1582,withreason,0.0,3,3,0
1583,1583,withstatus,0.0,1,1,0
1584,1584,withtaskid,0.0,13,13,0
1585,1585,work,0.0,1,1,0
1586,1586,world,0.0,2,2,0
1587,1587,wrap,0.0,1,1,0
1588,1588,writableservicebasednamingstore,0.0,4,4,0
1589,1589,write,0.0,5,5,0
1590,1590,writer,0.0,1,1,0
1591,1591,writing,0.0,2,2,0
1592,1592,ws,0.0,4,4,0
1593,1593,wso2,0.0,1,1,0
1594,1594,x,0.0,2,2,0
1595,1595,xml,0.0,5,5,0
1596,1596,yawp,0.0,1,1,0
1597,1597,yetanothernewaddr,0.0,1,1,0
1598,1598,you,0.0,2,2,0
1599,1599,your,0.0,1,1,0
1600,1600,yuanxuegui@126,0.0,1,1,0
1601,1601,yyyy-mm-dd,0.0,2,2,0
1602,1602,zkdiscovery,0.0,1,1,0
1603,1603,zkregcenter,0.0,1,1,0
1604,1604,{,0.0,12,12,0
1605,1605,{border-#{$side}-radius,0.0,1,1,0
1606,1606,{o[i++],0.0,1,1,0
1607,1607,邮件内容,0.0,1,1,0
1608,1608,邮件标题,0.0,1,1,0
